,Street,City,State,Zip,GEOID
13803,3646 N KENNETH AVE,Chicago,IL,60641,170311611002
13804,3644 N KENNETH AVE,Chicago,IL,60641,170311611002
13805,3642 N KENNETH AVE,Chicago,IL,60641,170311611002
13806,3640 N KENNETH AVE,Chicago,IL,60641,170311611002
13807,3638 N KENNETH AVE,Chicago,IL,60641,170311611002
13808,3636 N KENNETH AVE,Chicago,IL,60641,170311611002
13809,3634 N KENNETH AVE,Chicago,IL,60641,170311611002
13810,3632 N KENNETH AVE,Chicago,IL,60641,170311611002
13811,4425 W WAVELAND AVE,Chicago,IL,60641,170311611002
13812,4419 W WAVELAND AVE,Chicago,IL,60641,170311611002
13813,4417 W WAVELAND AVE,Chicago,IL,60641,170311611002
13814,4415 W WAVELAND AVE,Chicago,IL,60641,170311611002
13815,4413 W WAVELAND AVE,Chicago,IL,60641,170311611002
13816,4407 W WAVELAND AVE,Chicago,IL,60641,170311611002
13817,4405 W WAVELAND AVE,Chicago,IL,60641,170311611002
13818,4401 W WAVELAND AVE,Chicago,IL,60641,170311611002
13819,3929 N LOWELL AVE,Chicago,IL,60641,170311611001
13820,3900 N KILDARE AVE,Chicago,IL,60641,170311611001
13821,3930 N KILDARE AVE,Chicago,IL,60641,170311611001
13822,3928 N TRIPP AVE,Chicago,IL,60641,170311611001
13823,3912 N TRIPP AVE,Chicago,IL,60641,170311611001
13824,3945 N TRIPP AVE,Chicago,IL,60641,170311610001
13825,3941 N TRIPP AVE,Chicago,IL,60641,170311610001
13826,3937 N TRIPP AVE,Chicago,IL,60641,170311610001
13827,3923 N TRIPP AVE,Chicago,IL,60641,170311610001
13828,3920 N KEELER AVE,Chicago,IL,60641,170311610001
13829,NA,Chicago,IL,,
13830,NA,Chicago,IL,,
13831,NA,Chicago,IL,,
13832,NA,Chicago,IL,,
13833,NA,Chicago,IL,,
13834,NA,Chicago,IL,,
13835,NA,Chicago,IL,,
13836,NA,Chicago,IL,,
13837,NA,Chicago,IL,,
13838,NA,Chicago,IL,,
13839,3938 N PULASKI RD,Chicago,IL,60641,170311610001
13840,3817 N LOWELL AVE,Chicago,IL,60641,170311611001
13841,3813 N LOWELL AVE,Chicago,IL,60641,170311611001
13842,3801 N LOWELL AVE,Chicago,IL,60641,170311611001
13843,3808 N KILDARE AVE,Chicago,IL,60641,170311611001
13844,3851 N LOWELL AVE,Chicago,IL,60641,170311611001
13845,3857 N KILDARE AVE,Chicago,IL,60641,170311611001
13846,3851 N KILDARE AVE,Chicago,IL,60641,170311611001
13847,3839 N KILDARE AVE,Chicago,IL,60641,170311611001
13848,3829 N KILDARE AVE,Chicago,IL,60641,170311611001
13849,3811 N KILDARE AVE,Chicago,IL,60641,170311611001
13850,4266 W GRACE ST,Chicago,IL,60641,170311611001
13851,4256 W GRACE ST,Chicago,IL,60641,170311611001
13852,3840 N TRIPP AVE,Chicago,IL,60641,170311611001
13853,3836 N TRIPP AVE,Chicago,IL,60641,170311611001
13854,3801 N TRIPP AVE,Chicago,IL,60641,170311610001
13855,3842 N KEELER AVE,Chicago,IL,60641,170311610001
13856,3824 N KEELER AVE,Chicago,IL,60641,170311610001
13857,3832 N KEELER AVE,Chicago,IL,60641,170311610001
13858,3829 N KEELER AVE,Chicago,IL,60641,170311610001
13859,3832 N KEDVALE AVE,Chicago,IL,60641,170311610001
13860,3814 N KEDVALE AVE,Chicago,IL,60641,170311610001
13861,4032 W GRACE ST,Chicago,IL,60641,170311610001
13862,4024 W GRACE ST,Chicago,IL,60641,170311610001
13863,4020 W GRACE ST,Chicago,IL,60641,170311610001
13864,3753 N LOWELL AVE,Chicago,IL,60641,170311611002
13865,3729 N LOWELL AVE,Chicago,IL,60641,170311611002
13866,3721 N LOWELL AVE,Chicago,IL,60641,170311611002
13867,3715 N LOWELL AVE,Chicago,IL,60641,170311611002
13868,3714 N KILDARE AVE,Chicago,IL,60641,170311611002
13869,NA,Chicago,IL,,
13870,NA,Chicago,IL,,
13871,3758 N KILDARE AVE,Chicago,IL,60641,170311611002
13872,2249 N PARKSIDE ST,Chicago,IL,60639,170311913022
13873,3752 N TRIPP AVE,Chicago,IL,60641,170311611002
13874,3736 N TRIPP AVE,Chicago,IL,60641,170311611002
13875,3726 N TRIPP AVE,Chicago,IL,60641,170311611002
13876,3753 N TRIPP AVE,Chicago,IL,60641,170311610002
13877,3721 N TRIPP AVE,Chicago,IL,60641,170311610002
13878,3705 N TRIPP AVE,Chicago,IL,60641,170311610002
13879,3724 N KEELER AVE,Chicago,IL,60641,170311610002
13880,3718 N KEELER AVE,Chicago,IL,60641,170311610002
13881,3708 N KEELER AVE,Chicago,IL,60641,170311610002
13882,3704 N KEELER AVE,Chicago,IL,60641,170311610002
13883,3700 N KEELER AVE,Chicago,IL,60641,170311610002
13884,4215 W GRACE ST,Chicago,IL,60641,170311610002
13885,3749 N KEELER AVE,Chicago,IL,60641,170311610002
13886,3745 N KEELER AVE,Chicago,IL,60641,170311610002
13887,3733 N KEELER AVE,Chicago,IL,60641,170311610002
13888,3740 N KEDVALE AVE,Chicago,IL,60641,170311610002
13889,4107 W GRACE ST,Chicago,IL,60641,170311610002
13890,4038 W WARWICK AVE,Chicago,IL,60641,170311610002
13891,4009 W GRACE ST,Chicago,IL,60641,170311610002
13892,4072 W WAVELAND AVE,Chicago,IL,60641,170311610002
13893,4037 W WARWICK AVE,Chicago,IL,60641,170311610002
13894,4022 W WAVELAND AVE,Chicago,IL,60641,170311610002
13895,4018 W WAVELAND AVE,Chicago,IL,60641,170311610002
13896,3646 N TRIPP AVE,Chicago,IL,60641,170311611002
13897,3655 N TRIPP AVE,Chicago,IL,60641,170311610002
13898,3653 N TRIPP AVE,Chicago,IL,60641,170311610002
13899,3647 N TRIPP AVE,Chicago,IL,60641,170311610002
13900,3617 N TRIPP AVE,Chicago,IL,60641,170311610002
13901,3656 N KEELER AVE,Chicago,IL,60641,170311610002
13902,3604 N KEELER AVE,Chicago,IL,60641,170311610002
13903,3600 N KEELER AVE,Chicago,IL,60641,170311610002
13904,3641 N KEELER AVE,Chicago,IL,60641,170311610002
13905,4065 W WAVELAND AVE,Chicago,IL,60641,170311610002
13906,3641 N KEDVALE AVE,Chicago,IL,60641,170311610002
13907,3627 N KEDVALE AVE,Chicago,IL,60641,170311610002
13908,4047 W WAVELAND AVE,Chicago,IL,60641,170311610002
13909,4054 W PATTERSON AVE,Chicago,IL,60641,170311610002
13910,4014 W PATTERSON AVE,Chicago,IL,60641,170311610002
13911,4053 W PATTERSON AVE,Chicago,IL,60641,170311610002
13912,4031 W PATTERSON AVE,Chicago,IL,60641,170311610002
13913,4025 W PATTERSON AVE,Chicago,IL,60641,170311610002
13914,4015 W PATTERSON AVE,Chicago,IL,60641,170311610002
13915,4030 W ADDISON ST,Chicago,IL,60641,170311610002
13916,NA,Chicago,IL,,
13917,4739 W ADDISON ST,Chicago,IL,60641,170311510022
13918,3526 N KEATING AVE,Chicago,IL,60641,170311510022
13919,3504 N KEATING AVE,Chicago,IL,60641,170311510022
13920,3517 N KEATING AVE,Chicago,IL,60641,170311510022
13921,3528 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13922,3524 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13923,3522 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13924,4625 W ADDISON ST,Chicago,IL,60641,170311510022
13925,3534 N KOLMAR AVE,Chicago,IL,60641,170311612001
13926,3537 N KOLMAR AVE,Chicago,IL,60641,170311612001
13927,3503 N KOLMAR AVE,Chicago,IL,60641,170311612001
13928,3470 N KEATING AVE,Chicago,IL,60641,170311510022
13929,3466 N KEATING AVE,Chicago,IL,60641,170311510022
13930,3450 N KEATING AVE,Chicago,IL,60641,170311510022
13931,3416 N KEATING AVE,Chicago,IL,60641,170311510022
13932,NA,Chicago,IL,,
13933,3469 N KEATING AVE,Chicago,IL,60641,170311510022
13934,3450 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13935,3400 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13936,3449 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13937,3435 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13938,3429 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13939,3415 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13940,3449 N KENTON AVE,Chicago,IL,60641,170311612001
13941,3418 N KOLMAR AVE,Chicago,IL,60641,170311612001
13942,3404 N KOLMAR AVE,Chicago,IL,60641,170311612001
13943,3456 N KOLMAR AVE,Chicago,IL,60641,170311612001
13944,3452 N KOLMAR AVE,Chicago,IL,60641,170311612001
13945,3451 N KOLMAR AVE,Chicago,IL,60641,170311612001
13946,3441 N KOLMAR AVE,Chicago,IL,60641,170311612001
13947,3415 N KOLMAR AVE,Chicago,IL,60641,170311612001
13948,3413 N KOLMAR AVE,Chicago,IL,60641,170311612001
13949,3411 N KOLMAR AVE,Chicago,IL,60641,170311612001
13950,3454 N KILBOURN AVE,Chicago,IL,60641,170311612001
13951,3436 N KILBOURN AVE,Chicago,IL,60641,170311612001
13952,3421 N KOLMAR AVE,Chicago,IL,60641,170311612001
13953,3340 N KEATING AVE,Chicago,IL,60641,170311510022
13954,3330 N KEATING AVE,Chicago,IL,60641,170311510022
13955,NA,Chicago,IL,,
13956,3317 N KEATING AVE,Chicago,IL,60641,170311510022
13957,3318 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13958,3300 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13959,4714 W SCHOOL ST,Chicago,IL,60641,
13960,3351 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13961,3329 N KILPATRICK AVE,Chicago,IL,60641,170311510022
13962,3307 N KOLMAR AVE,Chicago,IL,60641,170311612002
13963,3320 N KILBOURN AVE,Chicago,IL,60641,170311612002
13964,3349 N KILBOURN AVE,Chicago,IL,60641,170311612002
13965,3337 N KILBOURN AVE,Chicago,IL,60641,170311612002
13966,3329 N KILBOURN AVE,Chicago,IL,60641,170311612002
13967,4409 W ROSCOE ST,Chicago,IL,60641,170311612002
13968,3339 N KENNETH AVE,Chicago,IL,60641,170311612002
13969,3313 N KENNETH AVE,Chicago,IL,60641,170311612002
13970,3302 N KOSTNER AVE,Chicago,IL,60641,170311612002
13971,3246 N KEATING AVE,Chicago,IL,60641,170311510024
13972,NA,Chicago,IL,,
13973,NA,Chicago,IL,,
13974,NA,Chicago,IL,,
13975,4529 W SCHOOL ST,Chicago,IL,60641,170311612002
13976,3244 N KILBOURN AVE,Chicago,IL,60641,170311612002
13977,3244 N KILBOURN AVE,Chicago,IL,60641,170311612002
13978,3244 N KILBOURN AVE,Chicago,IL,60641,170311612002
13979,3238 N KILBOURN AVE,Chicago,IL,60641,170311612002
13980,3234 N KILBOURN AVE,Chicago,IL,60641,170311612002
13981,3232 N KILBOURN AVE,Chicago,IL,60641,170311612002
13982,3228 N KILBOURN AVE,Chicago,IL,60641,170311612002
13983,3228 N KILBOURN AVE,Chicago,IL,60641,170311612002
13984,3224 N KILBOURN AVE,Chicago,IL,60641,170311612002
13985,3224 N KILBOURN AVE,Chicago,IL,60641,170311612002
13986,3224 N KILBOURN AVE,Chicago,IL,60641,170311612002
13987,3224 N KILBOURN AVE,Chicago,IL,60641,170311612002
13988,3222 N KILBOURN AVE,Chicago,IL,60641,170311612002
13989,3220 N KILBOURN AVE,Chicago,IL,60641,170311612002
13990,3214 N KILBOURN AVE,Chicago,IL,60641,170311612002
13991,3214 N KILBOURN AVE,Chicago,IL,60641,170311612002
13992,3214 N KILBOURN AVE,Chicago,IL,60641,170311612002
13993,3214 N KILBOURN AVE,Chicago,IL,60641,170311612002
13994,3210 N KILBOURN AVE,Chicago,IL,60641,170311612002
13995,3210 N KILBOURN AVE,Chicago,IL,60641,170311612002
13996,3210 N KILBOURN AVE,Chicago,IL,60641,170311612002
13997,3200 N KILBOURN AVE,Chicago,IL,60641,170311612002
13998,4510 W BELMONT AVE,Chicago,IL,60641,170311612002
13999,3249 N KILBOURN AVE,Chicago,IL,60641,170311612002
14000,3237 N KILBOURN AVE,Chicago,IL,60641,170311612002
14001,3215 N KILBOURN AVE,Chicago,IL,60641,170311612002
14002,3254 N KENNETH AVE,Chicago,IL,60641,170311612002
14003,4434 W BELMONT AVE,Chicago,IL,60641,170311612002
14004,3247 N KENNETH AVE,Chicago,IL,60641,170311612002
14005,3243 N KENNETH AVE,Chicago,IL,60641,170311612002
14006,3228 N KOSTNER AVE,Chicago,IL,60641,170311612002
14007,3537 N KOSTNER AVE,Chicago,IL,60641,170311612001
14008,3533 N KOSTNER AVE,Chicago,IL,60641,170311612001
14009,3521 N KOSTNER AVE,Chicago,IL,60641,170311612001
14010,3519 N KOSTNER AVE,Chicago,IL,60641,170311612001
14011,3538 N LOWELL AVE,Chicago,IL,60641,170311612001
14012,3555 N MILWAUKEE AVE,Chicago,IL,60641,170311613004
14013,3524 N KEELER AVE,Chicago,IL,60641,170311613004
14014,3510 N KEELER AVE,Chicago,IL,60641,170311613004
14015,3575 N MILWAUKEE AVE,Chicago,IL,60641,170311613004
14016,NA,Chicago,IL,,
14017,NA,Chicago,IL,,
14018,NA,Chicago,IL,,
14019,NA,Chicago,IL,,
14020,NA,Chicago,IL,,
14021,NA,Chicago,IL,,
14022,NA,Chicago,IL,,
14023,4119 W ADDISON ST,Chicago,IL,60641,170311613001
14024,4134 W EDDY ST,Chicago,IL,60641,170311613001
14025,4130 W EDDY ST,Chicago,IL,60641,170311613001
14026,4029 W ADDISON ST,Chicago,IL,60641,170311613001
14027,4023 W ADDISON ST,Chicago,IL,60641,170311613001
14028,4024 W EDDY ST,Chicago,IL,60641,170311613001
14029,4167 W EDDY ST,Chicago,IL,60641,170311613004
14030,4145 W EDDY ST,Chicago,IL,60641,170311613001
14031,4117 W EDDY ST,Chicago,IL,60641,170311613001
14032,4111 W EDDY ST,Chicago,IL,60641,170311613001
14033,4126 W CORNELIA AVE,Chicago,IL,60641,170311613001
14034,4025 W EDDY ST,Chicago,IL,60641,170311613001
14035,4016 W CORNELIA AVE,Chicago,IL,60641,170311613001
14036,3453 N KOSTNER AVE,Chicago,IL,60641,170311612001
14037,3449 N KOSTNER AVE,Chicago,IL,60641,170311612001
14038,3433 N KOSTNER AVE,Chicago,IL,60641,170311612001
14039,3431 N KOSTNER AVE,Chicago,IL,60641,170311612001
14040,3450 N LOWELL AVE,Chicago,IL,60641,170311612001
14041,3432 N LOWELL AVE,Chicago,IL,60641,170311612001
14042,3451 N LOWELL AVE,Chicago,IL,60641,170311612001
14043,3419 N LOWELL AVE,Chicago,IL,60641,170311612001
14044,3417 N LOWELL AVE,Chicago,IL,60641,170311612001
14045,3412 N KILDARE AVE,Chicago,IL,60641,170311612001
14046,3507 N KILDARE AVE,Chicago,IL,60641,170311613004
14047,3505 N KILDARE AVE,Chicago,IL,60641,170311613004
14048,3429 N KILDARE AVE,Chicago,IL,60641,170311613004
14049,3421 N KILDARE AVE,Chicago,IL,60641,170311613004
14050,3418 N TRIPP AVE,Chicago,IL,60641,170311613004
14051,3412 N TRIPP AVE,Chicago,IL,60641,170311613004
14052,3417 N TRIPP AVE,Chicago,IL,60641,170311613004
14053,3415 N TRIPP AVE,Chicago,IL,60641,170311613004
14054,3416 N KEELER AVE,Chicago,IL,60641,170311613004
14055,3412 N KEELER AVE,Chicago,IL,60641,170311613004
14056,NA,Chicago,IL,,
14057,3459 N MILWAUKEE AVE,Chicago,IL,60641,170311613004
14058,4143 W CORNELIA AVE,Chicago,IL,60641,170311613001
14059,4142 W NEWPORT AVE,Chicago,IL,60641,170311613001
14060,4136 W NEWPORT AVE,Chicago,IL,60641,170311613001
14061,4108 W NEWPORT AVE,Chicago,IL,60641,170311613001
14062,4023 W CORNELIA AVE,Chicago,IL,60641,170311613001
14063,4040 W NEWPORT AVE,Chicago,IL,60641,170311613001
14064,3419 N KEELER AVE,Chicago,IL,60641,170311613004
14065,3407 N KEELER AVE,Chicago,IL,60641,170311613004
14066,4020 W ROSCOE ST,Chicago,IL,60641,170311613002
14067,4016 W ROSCOE ST,Chicago,IL,60641,170311613002
14068,4335 W ROSCOE ST,Chicago,IL,60641,170311612002
14069,4326 W HENDERSON ST,Chicago,IL,60641,170311612002
14070,4324 W HENDERSON ST,Chicago,IL,60641,170311612002
14071,4316 W HENDERSON ST,Chicago,IL,60641,170311612002
14072,3348 N KILDARE AVE,Chicago,IL,60641,170311612002
14073,3340 N KILDARE AVE,Chicago,IL,60641,170311612002
14074,NA,Chicago,IL,,
14075,NA,Chicago,IL,,
14076,NA,Chicago,IL,,
14077,NA,Chicago,IL,,
14078,NA,Chicago,IL,,
14079,4247 W ROSCOE ST,Chicago,IL,60641,170311613004
14080,4217 W ROSCOE ST,Chicago,IL,60641,170311613004
14081,4151 W ROSCOE ST,Chicago,IL,60641,170311613004
14082,3344 N KEDVALE AVE,Chicago,IL,60641,170311613004
14083,3340 N KARLOV AVE,Chicago,IL,60641,170311613004
14084,4100 W HENDERSON ST,Chicago,IL,60641,170311613004
14085,4037 W ROSCOE ST,Chicago,IL,60641,170311613002
14086,4331 W HENDERSON ST,Chicago,IL,60641,170311612002
14087,4321 W HENDERSON ST,Chicago,IL,60641,170311612002
14088,4324 W SCHOOL ST,Chicago,IL,60641,170311612002
14089,4314 W SCHOOL ST,Chicago,IL,60641,170311612002
14090,3317 N KILDARE AVE,Chicago,IL,60641,170311613003
14091,4131 W HENDERSON ST,Chicago,IL,60641,170311613003
14092,4152 W SCHOOL ST,Chicago,IL,60641,170311613003
14093,3314 N KARLOV AVE,Chicago,IL,60641,170311613003
14094,NA,Chicago,IL,,
14095,NA,Chicago,IL,,
14096,NA,Chicago,IL,,
14097,NA,Chicago,IL,,
14098,3236 N KILDARE AVE,Chicago,IL,60641,170311612002
14099,3247 N KILDARE AVE,Chicago,IL,60641,170311613003
14100,4228 W MELROSE ST,Chicago,IL,60641,170311613003
14101,4206 W MELROSE ST,Chicago,IL,60641,170311613003
14102,4151 W SCHOOL ST,Chicago,IL,60641,170311613003
14103,4125 W SCHOOL ST,Chicago,IL,60641,170311613003
14104,4154 W MELROSE ST,Chicago,IL,60641,170311613003
14105,3242 N PULASKI RD,Chicago,IL,60641,170311613002
14106,4315 W MELROSE ST,Chicago,IL,60641,170311612002
14107,4247 W MELROSE ST,Chicago,IL,60641,170311613003
14108,4215 W MELROSE ST,Chicago,IL,60641,170311613003
14109,4207 W MELROSE ST,Chicago,IL,60641,170311613003
14110,4143 W MELROSE ST,Chicago,IL,60641,170311613003
14111,4123 W MELROSE ST,Chicago,IL,60641,170311613003
14112,4051 W MELROSE ST,Chicago,IL,60641,170311613002
14113,3904 W DAKIN ST,Chicago,IL,60618,170311609002
14114,3900 W DAKIN ST,Chicago,IL,60618,170311609002
14115,NA,Chicago,IL,,
14116,NA,Chicago,IL,,
14117,NA,Chicago,IL,,
14118,NA,Chicago,IL,,
14119,3937 N HAMLIN AVE,Chicago,IL,60618,170311609001
14120,3936 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14121,3934 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14122,3935 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14123,3928 N MONTICELLO AVE,Chicago,IL,60618,170311609001
14124,3927 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14125,NA,Chicago,IL,,
14126,3960 N ELSTON AVE,Chicago,IL,60618,170311609001
14127,3902 N CENTRAL PARK AVE,Chicago,IL,60618,170311609001
14128,3919 N MONTICELLO AVE,Chicago,IL,60618,170311609001
14129,3842 N AVERS AVE,Chicago,IL,60618,170311609002
14130,3853 N AVERS AVE,Chicago,IL,60618,170311609002
14131,3815 N AVERS AVE,Chicago,IL,60618,170311609002
14132,3848 N HAMLIN AVE,Chicago,IL,60618,170311609002
14133,3808 N HAMLIN AVE,Chicago,IL,60618,170311609002
14134,3817 N HAMLIN AVE,Chicago,IL,60618,170311609001
14135,3801 N HAMLIN AVE,Chicago,IL,60618,170311609001
14136,3824 N RIDGEWAY AVE,Chicago,IL,60618,170311609001
14137,3816 N RIDGEWAY AVE,Chicago,IL,60618,170311609001
14138,NA,Chicago,IL,,
14139,NA,Chicago,IL,,
14140,3833 N RIDGEWAY AVE,Chicago,IL,60618,170311609001
14141,3830 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14142,3818 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14143,NA,Chicago,IL,,
14144,NA,Chicago,IL,,
14145,NA,Chicago,IL,,
14146,NA,Chicago,IL,,
14147,NA,Chicago,IL,,
14148,NA,Chicago,IL,,
14149,NA,Chicago,IL,,
14150,NA,Chicago,IL,,
14151,NA,Chicago,IL,,
14152,NA,Chicago,IL,,
14153,3832 N CENTRAL PARK AVE,Chicago,IL,60618,170311609001
14154,NA,Chicago,IL,,
14155,NA,Chicago,IL,,
14156,NA,Chicago,IL,,
14157,NA,Chicago,IL,,
14158,NA,Chicago,IL,,
14159,NA,Chicago,IL,,
14160,3827 N MONTICELLO AVE,Chicago,IL,60618,170311609001
14161,3763 N PULASKI RD,Chicago,IL,60641,170311609002
14162,3732 N HARDING AVE,Chicago,IL,60618,170311609002
14163,3726 N HARDING AVE,Chicago,IL,60618,170311609002
14164,NA,Chicago,IL,,
14165,NA,Chicago,IL,,
14166,3751 N HARDING AVE,Chicago,IL,60618,170311609002
14167,3718 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14168,3708 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14169,3700 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14170,3752 N RIDGEWAY AVE,Chicago,IL,60618,170311609001
14171,3751 N RIDGEWAY AVE,Chicago,IL,60618,170311609001
14172,3740 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14173,3728 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14174,3741 N RIDGEWAY AVE,Chicago,IL,60618,170311609001
14175,3739 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14176,3707 N LAWNDALE AVE,Chicago,IL,60618,170311609001
14177,3749 N MONTICELLO AVE,Chicago,IL,60618,170311609001
14178,3732 N CENTRAL PARK AVE,Chicago,IL,60618,170311609001
14179,3739 N MONTICELLO AVE,Chicago,IL,60618,170311609001
14180,3637 N PULASKI RD,Chicago,IL,60641,170311609002
14181,3650 N HARDING AVE,Chicago,IL,60618,170311609002
14182,3646 N HARDING AVE,Chicago,IL,60618,170311609002
14183,3632 N HARDING AVE,Chicago,IL,60618,170311609002
14184,NA,Chicago,IL,,
14185,NA,Chicago,IL,,
14186,NA,Chicago,IL,,
14187,3636 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14188,3602 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14189,3659 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14190,3615 N SPRINGFIELD AVE,Chicago,IL,60618,170311609002
14191,3600 N AVERS AVE,Chicago,IL,60618,170311609002
14192,3748 W ADDISON ST,Chicago,IL,60618,170311609002
14193,3738 W ADDISON ST,Chicago,IL,60618,170311609002
14194,3643 N HAMLIN AVE,Chicago,IL,60618,170311609002
14195,3635 N HAMLIN AVE,Chicago,IL,60618,170311609002
14196,3627 N AVONDALE AVE,Chicago,IL,60618,
14197,3625 N HAMLIN AVE,Chicago,IL,60618,170311609002
14198,3650 N AVONDALE AVE,Chicago,IL,60618,170311609002
14199,3644 N AVONDALE AVE,Chicago,IL,60618,170311609002
14200,3632 N AVONDALE AVE,Chicago,IL,60618,170311609002
14201,3630 N AVONDALE AVE,Chicago,IL,60618,170311609002
14202,3740 W ADDISON ST,Chicago,IL,60618,170311609002
14203,3656 N CENTRAL PARK AVE,Chicago,IL,60618,170311609001
14204,3638 N CENTRAL PARK AVE,Chicago,IL,60618,170311609001
14205,NA,Chicago,IL,,
14206,NA,Chicago,IL,,
14207,3915 N ELSTON AVE,Chicago,IL,60618,170311608004
14208,3867 N ELSTON AVE,Chicago,IL,60618,170311608004
14209,3859 N ELSTON AVE,Chicago,IL,60618,170311608004
14210,3927 N SAINT LOUIS AVE,Chicago,IL,60618,170311608005
14211,3915 N SAINT LOUIS AVE,Chicago,IL,60618,170311608005
14212,3932 N BERNARD ST,Chicago,IL,60618,170311608005
14213,3928 N BERNARD ST,Chicago,IL,60618,170311608005
14214,NA,Chicago,IL,,
14215,3937 N BERNARD ST,Chicago,IL,60618,170311608005
14216,3909 N BERNARD ST,Chicago,IL,60618,170311608005
14217,3903 N BERNARD ST,Chicago,IL,60618,170311608005
14218,3930 N KIMBALL AVE,Chicago,IL,60618,170311608005
14219,3941 N KIMBALL AVE,Chicago,IL,60618,170311608005
14220,3929 N KIMBALL AVE,Chicago,IL,60618,170311608005
14221,3905 N KIMBALL AVE,Chicago,IL,60618,170311608005
14222,3912 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14223,3935 N KIMBALL AVE,Chicago,IL,60618,170311608005
14224,3339 W IRVING PARK RD,Chicago,IL,60618,170311608005
14225,3339 W IRVING PARK RD,Chicago,IL,60618,170311608005
14226,3339 W IRVING PARK RD,Chicago,IL,60618,170311608005
14227,3339 W IRVING PARK RD,Chicago,IL,60618,170311608005
14228,3307 W IRVING PARK RD,Chicago,IL,60618,170311608005
14229,3941 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14230,3934 N SPAULDING AVE,Chicago,IL,60618,170311608005
14231,NA,Chicago,IL,,
14232,NA,Chicago,IL,,
14233,3917 N SPAULDING AVE,Chicago,IL,60618,170311608001
14234,3912 N KEDZIE AVE,Chicago,IL,60618,170311608001
14235,3910 N KEDZIE AVE,Chicago,IL,60618,170311608001
14236,3837 N CENTRAL PARK AVE,Chicago,IL,60618,170311608004
14237,3840 N DRAKE AVE,Chicago,IL,60618,170311608004
14238,3805 N DRAKE AVE,Chicago,IL,60618,170311608004
14239,3808 N SAINT LOUIS AVE,Chicago,IL,60618,170311608004
14240,3801 N SAINT LOUIS AVE,Chicago,IL,60618,170311608004
14241,3853 N KIMBALL AVE,Chicago,IL,60618,170311608005
14242,3851 N KIMBALL AVE,Chicago,IL,60618,170311608005
14243,3805 N KIMBALL AVE,Chicago,IL,60618,170311608005
14244,3828 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14245,NA,Chicago,IL,,
14246,NA,Chicago,IL,,
14247,NA,Chicago,IL,,
14248,NA,Chicago,IL,,
14249,NA,Chicago,IL,,
14250,NA,Chicago,IL,,
14251,3855 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14252,3839 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14253,3831 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14254,3821 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14255,3817 N CHRISTIANA AVE,Chicago,IL,60618,170311608005
14256,3843 N SPAULDING AVE,Chicago,IL,60618,170311608001
14257,3837 N SPAULDING AVE,Chicago,IL,60618,170311608001
14258,3823 N SPAULDING AVE,Chicago,IL,60618,170311608001
14259,3824 N SAWYER AVE,Chicago,IL,60618,170311608001
14260,3812 N SAWYER AVE,Chicago,IL,60618,170311608001
14261,3804 N SAWYER AVE,Chicago,IL,60618,170311608001
14262,3841 N SAWYER AVE,Chicago,IL,60618,170311608001
14263,3829 N SAWYER AVE,Chicago,IL,60618,170311608001
14264,3821 N SAWYER AVE,Chicago,IL,60618,170311608001
14265,3817 N SAWYER AVE,Chicago,IL,60618,170311608001
14266,3807 N SAWYER AVE,Chicago,IL,60618,170311608001
14267,3824 N KEDZIE AVE,Chicago,IL,60618,170311608001
14268,3727 N CENTRAL PARK AVE,Chicago,IL,60618,170311608004
14269,3710 N DRAKE AVE,Chicago,IL,60618,170311608004
14270,3706 N DRAKE AVE,Chicago,IL,60618,170311608004
